SMILES,SR-ARE,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cc1c[nH]c2ccccc12,0.0,3.187824074074074,1.2222222222222223,3.187824074074074,1.2222222222222223,0.5649684553619617,131.17799999999997,122.10599999999998,131.073499288,50,0,0.0456176698080423,-0.3609008962065418,0.3609008962065418,0.0456176698080423,1.2,2.0,2.8,14.66035272649974,10.181888930154544,1.9385590507321016,-1.8637896713620243,2.1485642258507944,-1.6445380828681555,5.820673002518977,1.4263570741188247,2.931346196218265,346.2557528676839,6.974691494688164,5.88675134594813,5.88675134594813,4.877010097711744,3.404700538379252,3.404700538379252,2.5172716184697426,2.5172716184697426,1.7960823706613522,1.7960823706613522,1.2166041503233596,1.2166041503233596,-1.2400000000000002,367.4718276317615,5.537680730986294,1.8729157652785289,0.6372736985192831,59.68717018664308,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,18.55355575984923,17.099768503694133,0.0,0.0,10.902924932081056,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,36.02576333715651,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,5.563451491696996,30.462311845459517,0.0,10.902924932081056,15.79,0.0,0.0,0.0,0.0,0.0,0.0,16.466376423778055,0.0,12.263210640074686,30.10681692602266,0.0,0.0,0.0,3.187824074074074,1.3217592592592595,2.537592592592593,0.0,8.310462962962962,2.0324074074074074,2.109953703703704,0.0,0.1111111111111111,10,1,1,0,0,0,1,1,2,0,1,1,0,0,0,0,2,2.4763200000000003,43.03570000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1cc2c3c(cccc3c1)CC2,0.0,2.248842592592593,1.232824074074074,2.248842592592593,1.232824074074074,0.5469607763108971,154.21199999999993,144.13199999999998,154.07825032,58,0,-0.0119578821432571,-0.0613547857196333,0.0613547857196333,0.0119578821432571,0.75,1.3333333333333333,1.9166666666666667,14.15714549910171,10.058216014477086,2.113963103101173,-1.988272701751854,2.2940181826013037,-1.7572979200534613,5.900871749175401,1.024072858355619,2.580405551126643,401.9826286215576,7.966255326250884,6.878315177510851,6.878315177510851,5.949489742783178,4.445140652899133,4.445140652899133,3.432385463039847,3.432385463039847,2.740964657296187,2.740964657296187,2.187781683228071,2.187781683228071,-1.2999999999999998,1448.5346305018734,6.241943083886167,2.099553890588807,0.6722660271865917,71.83712072649615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,34.7409946581756,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,12.84164324585202,0.0,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,11.126902983393991,36.39820241076966,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7409946581756,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,2.918981481481482,3.0612962962962964,0.0,13.22074074074074,2.465648148148148,0.0,0.0,0.1666666666666666,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,3,2.938400000000001,51.35600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC/C(=N\OC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O,0.0,12.526368181531872,-0.0395117542901932,12.526368181531872,0.0395117542901932,0.4537208856501721,341.8350000000001,317.64300000000003,341.139385928,128,0,0.1680124818436178,-0.5114792625935677,0.5114792625935677,0.1680124818436178,1.391304347826087,2.130434782608696,2.739130434782609,35.49562356498094,9.749051062550642,2.3449486570313582,-2.3243629958586807,2.359302273819964,-2.3096559486444685,6.249426664736564,-0.1172988451968866,2.089493758138512,506.7227566453006,16.656489770562878,13.46339186165162,14.219320807670073,11.168233757796584,8.143830292539727,8.580266073011712,5.91199160880738,6.163967924146865,4.461227902572974,4.639402063847923,3.253312836146528,3.326052132891859,-1.3299999999999998,159870.6734852347,18.015106103198324,9.084773495985331,4.818155013789575,141.52293001022164,14.68097893237739,12.366046836169094,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,23.68038981667368,37.174297067934695,31.59060910375607,11.28478953283997,19.47551611644921,23.09586983936816,0.0,0.0,16.991524819073327,39.02784531432067,19.820645893538757,22.943491437437537,0.0,0.0,0.0,0.0,11.600939890232516,36.4221032375151,14.368988721608504,11.835812092322788,39.02784531432067,28.099204164188077,0.0,0.0,68.12,0.0,9.901064578912528,0.0,24.067197828695427,36.4651604477794,26.055407174877857,5.535201928878213,6.076020106833881,6.923737199690624,5.15571272675054,21.1753914277692,5.375096733641487,5.414211479061108,17.649193121693123,14.3905539021164,2.188739595581331,0.7583650201654647,0.0,5.052994884883239,3.6152897073022894,0.0,0.6470588235294118,23,1,5,1,1,2,0,0,0,5,1,6,6,0,1,1,2,3.7393000000000023,89.59980000000004,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NC(=O)CF,0.0,10.641203703703704,-1.0555555555555554,10.641203703703704,0.9120370370370364,0.4476282862758779,77.05799999999999,73.02600000000001,77.027691968,30,0,0.2483274260284399,-0.3674022969217115,0.3674022969217115,0.2483274260284399,2.0,2.2,2.2,19.14127461040789,10.740618825804232,1.813068802095268,-1.6984173481812428,1.5532703709318936,-2.1099267492804183,5.742498244275486,-0.1183229984445133,2.847378923087672,44.912609383243264,4.284457050376173,2.570669813849264,2.570669813849264,2.270055610029662,1.1136139123324424,1.1136139123324424,0.5999434636833081,0.5999434636833081,0.131706147540044,0.131706147540044,0.0,0.0,-0.6000000000000001,9.65148445440323,4.400000000000001,1.6941176470588244,3.4000000000000026,28.77114134220887,5.733667477162185,0.0,6.674590972274908,5.907179729351506,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,9.184952231746642,5.907179729351506,0.0,0.0,5.733667477162185,0.0,6.674590972274908,0.0,0.0,5.733667477162185,4.39041504767482,0.0,0.0,12.581770701626414,4.794537184071822,0.0,0.0,0.0,0.0,0.0,43.09,12.581770701626414,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.733667477162185,0.0,10.641203703703704,0.0,9.21527777777778,0.0,4.277777777777778,-0.9120370370370364,0.0,0.0,-1.0555555555555554,0.0,0.5,5,2,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,-0.5588000000000002,15.1694,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)Cl,0.0,5.530092592592592,-0.0277777777777776,5.530092592592592,0.0277777777777776,0.4012798368869054,92.569,83.497,92.039277968,32,0,0.0362116368425576,-0.1202133272822191,0.1202133272822191,0.0362116368425576,1.2,1.2,1.2,35.495824653647105,10.26004561051563,1.9880146674052064,-2.0136994888904063,2.074656411720749,-1.9853743652285785,6.225588197036919,0.787524430610047,3.0237157840738176,19.11941547876375,4.5,3.8779644730092273,4.6338934190276815,2.0,1.6889822365046137,2.0669467095138407,2.0669467095138407,3.2008401285415222,0.0,0.0,0.0,0.0,0.29,3.6096404744368114,5.29,1.1736748466412732,267.5052199762188,38.13734359790105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,20.771211599071872,4.874172291441109,0.0,0.0,11.600939890232516,0.0,0.0,0.0,25.64538389051298,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,4.874172291441109,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874172291441109,0.0,0.0,0.0,0.0,20.771211599071872,0.0,11.600939890232516,0.0,5.530092592592592,-0.0277777777777776,0.0,0.0,0.0,0.0,0.0,5.858796296296297,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0237,25.605999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCSC,0.0,2.2834745125043368,1.3576388888888888,2.2834745125043368,1.3576388888888888,0.4239327308429836,216.434,188.21,216.191171896,86,0,-0.0070315317649602,-0.1654346321968345,0.1654346321968345,0.0070315317649602,0.6428571428571429,1.0714285714285714,1.5,32.16636304599831,10.069631894350437,1.9127377733919404,-2.0083641091423967,2.1073474393803124,-1.8247062354485832,7.980933759706946,0.5628556023494478,2.7847655305545773,79.23635259028,10.485281374238571,10.186422883515888,11.002919464443616,6.914213562373096,6.404030206245223,7.797877056362575,4.174779795166207,5.160378354819695,2.702015103122612,3.398938528181287,1.7338365069898294,2.2266357868165736,0.35,1347.912253342112,14.35,13.35,12.35,95.2416664259541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.0,64.71113180602472,18.429444413184203,0.0,0.0,0.0,11.761884949391115,0.0,0.0,0.0,71.13195342895074,12.008622790258194,0.0,0.0,0.0,0.0,0.0,11.761884949391115,12.008622790258194,0.0,0.0,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9610698360069,0.0,11.761884949391115,13.179506383202028,0.0,0.0,1.9790060195130816,0.0,0.0,0.0,1.3576388888888888,0.0,16.713213912427026,2.2834745125043368,0.0,1.0,14,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,5.270300000000005,70.22600000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,0.0,13.065299193751574,-4.830814401892445,13.065299193751574,0.5261385109599399,0.5489342308438095,362.2780000000001,347.158,362.06677282999993,130,0,0.4708325101067786,-0.3154309371207845,0.4708325101067786,0.3154309371207845,0.96,1.44,1.88,31.20446220256273,9.825499946648918,2.535526116045149,-2.2749603373559832,2.3896570197495834,-2.4477592469045133,7.458302691226388,-0.1319365384550479,2.064951203180156,796.7181496028365,18.07913950137325,12.902457016938094,13.796884207938009,11.843989132800084,7.296880363291503,8.827177106631723,5.394162941745908,6.6335157329352175,3.874147456438087,4.325966873290808,2.7604709445193447,3.0263610063352373,-2.51,448689.21605716017,17.317480854428297,6.419326294605031,3.202206629732524,142.82679809189116,15.103611809511282,6.730816747499484,5.538925252383345,0.0,5.907179729351506,13.853811635470244,9.318284345783638,14.259495199853628,0.0,0.0,60.6636706846161,11.126902983393991,0.0,0.0,28.46469302029174,19.76099136482175,0.0,10.216698334856808,0.0,5.538925252383345,6.730816747499484,71.7905736680101,0.0,5.316788604006331,4.794537184071822,0.0,7.822697123132171,33.35584392554449,19.422257883098315,0.0,11.126902983393991,60.6636706846161,0.0,0.0,116.17000000000002,32.03073336470458,14.154122653074973,0.0,0.0,16.02681271424447,0.0,0.0,60.6636706846161,0.0,9.840535765718148,9.78682320550495,15.235264935481386,0.0,43.69591778691887,2.640568468127992,-0.4359536407155451,-0.6774537037037025,16.445524536635048,0.0,-0.8508317586293774,-4.830814401892445,0.125,25,3,8,0,1,1,2,0,2,4,3,9,5,0,1,1,3,1.5488,87.03780000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O=C1CCCN1CCO,0.0,10.779027777777776,0.0890277777777779,10.779027777777776,0.0890277777777779,0.5508594713649122,129.15900000000002,118.07099999999998,129.078978592,52,0,0.2222122130450265,-0.3945344731619064,0.3945344731619064,0.2222122130450265,1.6666666666666667,2.4444444444444446,2.888888888888889,16.252100055565485,10.379834631247467,2.1779339156669635,-2.1149996572387155,2.070435123953853,-2.269469452490419,5.77483491662625,-0.1276088197797949,2.309791814716797,113.6254878262668,6.69023444431199,5.3382093873965175,5.3382093873965175,4.342535255101096,3.229967631625698,3.229967631625698,2.2079468908333806,2.2079468908333806,1.5412968561863871,1.5412968561863871,1.061171942964331,1.061171942964331,-0.5700000000000001,152.77534093705418,6.548623962040332,2.8238533748709607,1.4179020018135344,54.273719968726496,10.006437125691184,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,19.51033443475116,6.606881964512918,9.901064578912528,5.907179729351506,0.0,4.899909730850478,0.0,12.84164324585202,19.696394776338067,0.0,0.0,0.0,0.0,0.0,0.0,35.61001163138076,4.794537184071822,0.0,12.84164324585202,0.0,0.0,0.0,40.540000000000006,0.0,4.794537184071822,0.0,12.514061693864424,12.965578028838586,12.965578028838586,0.0,4.899909730850478,0.0,0.0,5.106527394840706,0.0,0.0,12.473472222222222,8.450555555555557,0.0,0.1843055555555561,0.0,1.6238425925925926,1.4344907407407408,0.0,0.8333333333333334,9,1,3,0,1,1,0,0,0,2,1,3,2,0,1,1,1,-0.3988999999999997,32.899799999999985,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(CC)COC(=O)OOC(C)(C)C,0.0,11.214451609347442,-0.7547467876039302,11.214451609347442,0.4055914588057447,0.3854189024398616,246.34699999999995,220.13899999999995,246.183109312,102,0,0.5399672743073229,-0.4320306048915313,0.5399672743073229,0.4320306048915313,1.2352941176470589,1.8823529411764703,2.3529411764705883,17.238153791454934,10.006292295450857,2.168132898048456,-2.1745163196577435,2.135075077968757,-2.230307259845252,5.584652291428771,-0.3119493093333471,3.732232764465368,207.95522693971725,13.311554787871634,11.745877336977816,11.745877336977816,7.88635867447531,6.410796815953891,6.410796815953891,5.256545555762923,5.256545555762923,2.3398708678159443,2.3398708678159443,1.2670773526197252,1.2670773526197252,-0.77,3325.816602672596,16.23,8.339713572110227,10.120047526146212,104.55000950489152,4.736862953800049,5.601050810983688,0.0,0.0,0.0,6.155365629538759,4.887570953256112,4.794537184071822,4.887570953256112,0.0,33.10993926815928,33.10993926815927,0.0,6.606881964512918,19.30654204438409,6.155365629538759,0.0,0.0,5.917906046161393,65.90302330114083,6.606881964512918,0.0,0.0,0.0,4.794537184071822,0.0,0.0,18.36329840503537,14.512004860312274,5.917906046161393,60.30197249015714,0.0,0.0,0.0,44.760000000000005,11.756416440522448,4.794537184071822,0.0,0.0,12.52478801067431,25.68328649170404,0.0,20.771211599071872,0.0,18.73504535263736,9.624433907056162,5.0013529856387,0.0,20.62277132149156,0.0,-0.5085433175030036,0.4140154950869233,0.0,3.659244304777313,10.061159210508508,0.0,0.9230769230769232,17,0,4,0,0,0,0,0,0,4,0,4,7,0,0,0,0,4.086100000000004,66.57700000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCNC1CC(C)(C)NC(C)(C)C1,0.0,3.712344891660368,0.2694755054799698,3.712344891660368,0.2694755054799698,0.7001789380622349,212.381,184.15699999999995,212.225248896,90,0,0.0144440791882788,-0.3138418588115338,0.3138418588115338,0.0144440791882788,1.1333333333333333,1.6666666666666667,2.1333333333333333,15.082449401318708,9.794307101480518,2.3655118848689005,-2.464297340381592,2.2781110046887223,-2.612348403633002,4.9884906748142726,0.146081942820753,2.442895019767456,180.71263381833467,11.52709773749546,11.112884175122364,11.112884175122364,6.846065214951232,6.372938668488908,6.372938668488908,6.305616204314113,6.305616204314113,3.1535394890651687,3.1535394890651687,2.9495829268667446,2.9495829268667446,-0.08,1251.426398613887,12.987024128686324,4.835965155309286,4.519271009655283,95.2124496142757,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,53.5021700734531,17.119691333914652,0.0,0.0,0.0,0.0,10.633577208012662,0.0,77.42166382407181,6.544756405912575,0.0,0.0,10.633577208012662,0.0,0.0,0.0,23.664447739827224,0.0,0.0,60.30197249015716,0.0,0.0,0.0,24.06,0.0,0.0,0.0,11.07785050476669,6.041840829147961,0.0,32.22804289761662,0.0,0.0,45.25226320646578,0.0,0.0,0.0,0.0,7.406094891660368,0.5389510109599396,0.0,0.6831481481481481,5.051418650793651,12.653720631771224,0.0,1.0,15,2,2,0,1,1,0,0,0,2,2,2,4,0,1,1,1,2.6853000000000007,67.22640000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)CO[PH](=O)OCC(CC)CCCC,0.0,11.772143959435628,-2.298539619551524,11.772143959435628,0.5227439589497667,0.3779944331433173,306.4270000000001,271.147,306.23238161,122,0,0.3186588781615176,-0.3103483181898216,0.3186588781615176,0.3103483181898216,0.8,1.2,1.5,31.13961661907132,10.007765013403496,2.1122856898299704,-2.1647167654842088,2.2837638522146158,-2.084614745770683,7.328283307397719,0.166961602323447,3.795028667501342,211.7618744301993,15.217332181807452,13.95051322163632,14.95051322163632,9.67176371764672,8.46763957241479,9.69238444380638,5.705012906800924,6.78236317599055,3.9603256388106014,4.765063492934968,2.209667467729671,3.036570848829945,0.15,21347.163924357385,20.15,14.10266837684221,10.880714551411724,126.31851853964436,9.047494323423637,0.0,0.0,0.0,0.0,8.254871228598537,4.565048284931329,0.0,0.0,0.0,66.21987853631856,24.67745533817481,0.0,13.213763929025836,13.612542608354964,8.254871228598537,0.0,0.0,11.835812092322788,79.06152178217057,13.213763929025836,0.0,0.0,0.0,0.0,0.0,8.254871228598537,13.213763929025836,13.612542608354964,11.835812092322788,79.06152178217057,0.0,0.0,0.0,35.53,8.254871228598537,4.565048284931329,0.0,0.0,25.04957602134862,25.68328649170404,25.68328649170404,0.0,0.0,27.694948798762496,9.047494323423637,22.603170036533133,0.0,0.0,0.0,0.0,1.0454879178995335,0.0,9.352853157388136,9.889621100323314,-2.298539619551524,1.0,20,0,3,0,0,0,0,0,0,3,0,4,14,0,0,0,0,5.842100000000007,87.51750000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,0.0,11.964762259070294,-0.4955347694633414,11.964762259070294,0.3945543981481485,0.5990028188691863,368.024,359.96000000000004,365.889103696,90,0,0.2330191112537428,-0.2848733191696099,0.2848733191696099,0.2330191112537428,0.6111111111111112,0.8888888888888888,1.1666666666666667,79.91976147547447,10.018309578211632,2.172786324989584,-2.00978790855141,2.147779904753968,-2.1370073901793845,9.104479715870635,0.0816675841807061,2.260262574630107,530.6959859811753,13.12095586463014,9.19122768046319,12.363220758692597,8.575387400469408,5.178947173564928,6.764943712679632,3.672034340125473,5.503385397708853,2.4190494751986145,3.4763805012750835,1.4647153536681676,1.9933808667064024,-1.2599999999999998,12911.079952257574,13.1782480753563,5.587278307167379,2.944850300693923,121.27652096572449,0.0,0.0,0.0,11.566489892729878,0.0,0.0,9.589074368143644,0.0,0.0,0.0,31.859887795898697,48.53093654769288,20.07234201505882,0.0,9.589074368143644,43.42637768862858,0.0,0.0,0.0,0.0,0.0,68.6032785627517,0.0,0.0,0.0,0.0,31.859887795898697,11.566489892729878,0.0,0.0,20.715977351537635,57.47637557935771,0.0,0.0,34.14,11.566489892729878,9.589074368143644,0.0,0.0,11.126902983393991,8.945439031664828,0.0,48.53093654769288,0.0,31.859887795898697,0.0,1.7410012392876757,6.566085190963438,23.92952451814059,0.0,0.789108796296297,-0.9910695389266824,13.465349794238682,0.0,0.0,0.0,0.0,18,0,2,0,0,0,2,0,2,2,0,4,3,0,0,0,2,4.2772000000000014,76.94500000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0.0,15.192672430083144,-1.4213680112642948,15.192672430083144,0.0693650793650793,0.8820346880702983,351.353,332.201,351.139447908,134,0,0.3407228800508308,-0.4774970240211441,0.4774970240211441,0.3407228800508308,1.44,2.16,2.76,19.14560281115725,10.075879321188864,2.264233672294709,-2.3388433851394423,2.302960772777633,-2.4946315248745368,5.934423388068411,0.0694514587975283,2.308728008612519,910.3718189115058,18.30060042939172,13.974544245761123,13.974544245761123,11.845443010499071,8.114874614333266,8.114874614333266,6.181399996281593,6.181399996281593,4.485704743067638,4.485704743067638,3.303674415775202,3.303674415775202,-2.48,366305.8009659486,17.34650511351389,6.436819345247566,2.862659436367333,142.21443749236508,19.890325377488868,17.06805860742645,5.817220841045895,5.428790391900541,0.0,5.969305287951849,4.794537184071822,13.575367279421462,0.0,0.0,0.0,19.913841467842857,38.41771002441134,10.902924932081056,18.681894674262168,22.559616494716465,0.0,9.883888251797686,0.0,26.434071634441786,24.53417894858821,39.68443138983584,0.0,15.64548872675735,14.468216370033202,0.0,0.0,41.31904237746959,6.544756405912575,11.63444168209179,24.205463075150064,17.057747824146507,0.0,10.902924932081056,74.57000000000001,28.595988853641177,13.979489415818463,4.39041504767482,29.176908441825155,19.634269217737724,12.263210640074686,4.567099647791355,11.823646930541102,6.923737199690624,5.316788604006331,5.106527394840706,31.172879109977323,0.0,25.18081677768546,12.0971583332726,-1.6319126616696051,-3.114534111037538,1.020815723761701,1.1092747700932226,5.332168724583497,0.0,0.4117647058823529,25,2,6,0,1,1,1,1,2,5,2,8,3,0,1,1,3,1.7959,90.43500000000004,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
